ID,縣市代碼,區域,人口數,日期
8374,J,橫山鄉,14276,10203
8375,J,橫山鄉,14298,10202
8376,J,橫山鄉,14306,10201
8377,J,湖口鄉,77921,10212
8378,J,湖口鄉,77932,10211
8379,J,湖口鄉,77878,10210
8380,J,湖口鄉,77838,10209
8381,J,湖口鄉,77766,10208
8382,J,湖口鄉,77717,10207
8383,J,湖口鄉,77662,10206
8384,J,湖口鄉,77681,10205
8385,J,湖口鄉,77716,10204
8386,J,湖口鄉,77694,10203
8387,J,湖口鄉,77719,10202
8388,J,湖口鄉,77692,10201
8389,J,寶山鄉,14237,10212
8390,J,寶山鄉,14228,10211
8391,J,寶山鄉,14214,10210
8392,J,寶山鄉,14210,10209
8393,J,寶山鄉,14203,10208
8394,J,寶山鄉,14195,10207
8395,J,寶山鄉,14186,10206
8396,J,寶山鄉,14201,10205
8397,J,寶山鄉,14195,10204
8398,J,寶山鄉,14219,10203
8399,J,寶山鄉,14197,10202
8400,J,寶山鄉,14205,10201
8401,J,峨眉鄉,5795,10212
8402,J,峨眉鄉,5791,10211
8403,J,峨眉鄉,5795,10210
8404,J,峨眉鄉,5798,10209
8405,J,峨眉鄉,5795,10208
8406,J,峨眉鄉,5804,10207
8407,J,峨眉鄉,5803,10206
8408,J,峨眉鄉,5800,10205
8409,J,峨眉鄉,5812,10204
8410,J,峨眉鄉,5828,10203
8411,J,峨眉鄉,5838,10202
8412,J,峨眉鄉,5843,10201
8413,J,新豐鄉,55974,10212
8414,J,新豐鄉,55898,10211
8415,J,新豐鄉,55848,10210
8416,J,新豐鄉,55829,10209
8417,J,新豐鄉,55745,10208
8418,J,新豐鄉,55631,10207
8419,J,新豐鄉,55511,10206
8420,J,新豐鄉,55472,10205
8421,J,新豐鄉,55342,10204
8422,J,新豐鄉,55264,10203
8423,J,新豐鄉,55136,10202
8424,J,新豐鄉,55065,10201
8425,J,新埔鎮,34925,10212
8426,J,新埔鎮,34966,10211
8427,J,新埔鎮,34992,10210
8428,J,新埔鎮,34990,10209
8429,J,新埔鎮,35040,10208
8430,J,新埔鎮,35040,10207
8431,J,新埔鎮,35046,10206
8432,J,新埔鎮,35080,10205
8433,J,新埔鎮,35102,10204
8434,J,新埔鎮,35136,10203
8435,J,新埔鎮,35161,10202
8436,J,新埔鎮,35182,10201
8437,J,芎林鄉,20567,10112
8438,J,芎林鄉,20564,10111
8439,J,芎林鄉,20571,10110
8440,J,芎林鄉,20574,10109
8441,J,芎林鄉,20626,10108
8442,J,芎林鄉,20667,10107
8443,J,芎林鄉,20641,10106
8444,J,芎林鄉,20640,10105
8445,J,芎林鄉,20657,10104
8446,J,芎林鄉,20681,10103
8447,J,芎林鄉,20707,10102
8448,J,芎林鄉,20741,10101
8449,J,五峰鄉,8616,10112
8450,J,五峰鄉,8628,10111
8451,J,五峰鄉,8633,10110
8452,J,五峰鄉,8676,10109
8453,J,五峰鄉,8669,10108
8454,J,五峰鄉,8663,10107
8455,J,五峰鄉,8679,10106
8456,J,五峰鄉,8694,10105
8457,J,五峰鄉,8730,10104
8458,J,五峰鄉,8755,10103
8459,J,五峰鄉,8753,10102
8460,J,五峰鄉,8780,10101
8461,J,尖石鄉,16795,10112
8462,J,尖石鄉,16753,10111
8463,J,尖石鄉,16722,10110
8464,J,尖石鄉,16653,10109
8465,J,尖石鄉,16482,10108
8466,J,尖石鄉,16444,10107
8467,J,尖石鄉,16391,10106
8468,J,尖石鄉,16384,10105
8469,J,尖石鄉,16352,10104
8470,J,尖石鄉,16399,10103
8471,J,尖石鄉,16409,10102
8472,J,尖石鄉,16371,10101
8473,J,北埔鄉,9946,10112
8474,J,北埔鄉,9952,10111
8475,J,北埔鄉,9940,10110
8476,J,北埔鄉,9948,10109
8477,J,北埔鄉,9952,10108
8478,J,北埔鄉,9962,10107
8479,J,北埔鄉,9967,10106
8480,J,北埔鄉,9982,10105
8481,J,北埔鄉,9969,10104
8482,J,北埔鄉,9989,10103
8483,J,北埔鄉,10007,10102
8484,J,北埔鄉,10039,10101
8485,J,關西鎮,31787,10112
8486,J,關西鎮,31778,10111
8487,J,關西鎮,31793,10110
8488,J,關西鎮,31802,10109
8489,J,關西鎮,31835,10108
8490,J,關西鎮,31855,10107
8491,J,關西鎮,31905,10106
8492,J,關西鎮,31919,10105
8493,J,關西鎮,31983,10104
8494,J,關西鎮,32013,10103
8495,J,關西鎮,32051,10102
8496,J,關西鎮,32068,10101
8497,J,竹東鎮,100974,10112
8498,J,竹東鎮,100986,10111
8499,J,竹東鎮,100968,10110
8500,J,竹東鎮,101042,10109
8501,J,竹東鎮,101080,10108
8502,J,竹東鎮,101084,10107
8503,J,竹東鎮,101054,10106
8504,J,竹東鎮,101062,10105
8505,J,竹東鎮,100989,10104
8506,J,竹東鎮,100904,10103
8507,J,竹東鎮,100866,10102
8508,J,竹東鎮,100767,10101
8509,J,竹北市,153465,10112
8510,J,竹北市,152999,10111
8511,J,竹北市,152572,10110
8512,J,竹北市,152092,10109
8513,J,竹北市,151348,10108
8514,J,竹北市,150613,10107
8515,J,竹北市,150121,10106
8516,J,竹北市,149689,10105
8517,J,竹北市,149165,10104
8518,J,竹北市,148813,10103
8519,J,竹北市,148286,10102
8520,J,竹北市,147830,10101
8521,J,橫山鄉,14302,10112
8522,J,橫山鄉,14310,10111
8523,J,橫山鄉,14337,10110
8524,J,橫山鄉,14357,10109
8525,J,橫山鄉,14398,10108
8526,J,橫山鄉,14387,10107
8527,J,橫山鄉,14420,10106
8528,J,橫山鄉,14426,10105
8529,J,橫山鄉,14420,10104
8530,J,橫山鄉,14446,10103
8531,J,橫山鄉,14479,10102
8532,J,橫山鄉,14502,10101
8533,J,湖口鄉,77655,10112
8534,J,湖口鄉,77553,10111
8535,J,湖口鄉,77489,10110
8536,J,湖口鄉,77433,10109
8537,J,湖口鄉,77374,10108
8538,J,湖口鄉,77310,10107
8539,J,湖口鄉,77330,10106
8540,J,湖口鄉,77244,10105
8541,J,湖口鄉,77225,10104
8542,J,湖口鄉,77172,10103
8543,J,湖口鄉,77086,10102
8544,J,湖口鄉,77033,10101
8545,J,寶山鄉,14203,10112
8546,J,寶山鄉,14186,10111
8547,J,寶山鄉,14207,10110
8548,J,寶山鄉,14185,10109
8549,J,寶山鄉,14195,10108
8550,J,寶山鄉,14150,10107
8551,J,寶山鄉,14165,10106
8552,J,寶山鄉,14163,10105
8553,J,寶山鄉,14166,10104
8554,J,寶山鄉,14185,10103
8555,J,寶山鄉,14194,10102
8556,J,寶山鄉,14219,10101
8557,J,峨眉鄉,5855,10112
8558,J,峨眉鄉,5858,10111
8559,J,峨眉鄉,5860,10110
8560,J,峨眉鄉,5863,10109
8561,J,峨眉鄉,5865,10108
8562,J,峨眉鄉,5865,10107
8563,J,峨眉鄉,5861,10106
8564,J,峨眉鄉,5875,10105
8565,J,峨眉鄉,5896,10104
8566,J,峨眉鄉,5906,10103
8567,J,峨眉鄉,5915,10102
8568,J,峨眉鄉,5917,10101
8569,J,新豐鄉,54962,10112
8570,J,新豐鄉,54882,10111
8571,J,新豐鄉,54824,10110
8572,J,新豐鄉,54772,10109
8573,J,新豐鄉,54693,10108
8574,J,新豐鄉,54582,10107
8575,J,新豐鄉,54437,10106
8576,J,新豐鄉,54350,10105
8577,J,新豐鄉,54315,10104
8578,J,新豐鄉,54265,10103
8579,J,新豐鄉,54223,10102
8580,J,新豐鄉,54162,10101
8581,J,新埔鎮,35204,10112
8582,J,新埔鎮,35188,10111
8583,J,新埔鎮,35207,10110
8584,J,新埔鎮,35216,10109
8585,J,新埔鎮,35252,10108
8586,J,新埔鎮,35320,10107
8587,J,新埔鎮,35349,10106
8588,J,新埔鎮,35351,10105
8589,J,新埔鎮,35373,10104
8590,J,新埔鎮,35391,10103
8591,J,新埔鎮,35429,10102
8592,J,新埔鎮,35414,10101
8593,J,芎林鄉,20722,10012
8594,J,芎林鄉,20735,10011
8595,J,芎林鄉,20767,10010
8596,J,芎林鄉,20820,10009
8597,J,芎林鄉,20894,10008
8598,J,芎林鄉,20867,10007
8599,J,芎林鄉,20854,10006
8600,J,芎林鄉,20862,10005
8601,J,芎林鄉,20860,10004
8602,J,芎林鄉,20898,10003
8603,J,芎林鄉,20933,10002
8604,J,芎林鄉,20952,10001
8605,J,五峰鄉,8794,10012
8606,J,五峰鄉,8815,10011
8607,J,五峰鄉,8839,10010
8608,J,五峰鄉,8848,10009
8609,J,五峰鄉,8865,10008
8610,J,五峰鄉,8831,10007
8611,J,五峰鄉,8817,10006
8612,J,五峰鄉,8794,10005
8613,J,五峰鄉,8846,10004
8614,J,五峰鄉,8862,10003
8615,J,五峰鄉,8861,10002
8616,J,五峰鄉,8880,10001
8617,J,尖石鄉,16360,10012
8618,J,尖石鄉,16219,10011
8619,J,尖石鄉,16149,10010
8620,J,尖石鄉,16026,10009
8621,J,尖石鄉,15912,10008
8622,J,尖石鄉,15898,10007
8623,J,尖石鄉,15893,10006
8624,J,尖石鄉,15897,10005
8625,J,尖石鄉,15944,10004
8626,J,尖石鄉,15970,10003
8627,J,尖石鄉,15958,10002
8628,J,尖石鄉,15936,10001
8629,J,北埔鄉,10048,10012
8630,J,北埔鄉,10057,10011
8631,J,北埔鄉,10063,10010
8632,J,北埔鄉,10075,10009
8633,J,北埔鄉,10090,10008
8634,J,北埔鄉,10101,10007
8635,J,北埔鄉,10106,10006
8636,J,北埔鄉,10114,10005
8637,J,北埔鄉,10132,10004
8638,J,北埔鄉,10124,10003
8639,J,北埔鄉,10138,10002
8640,J,北埔鄉,10160,10001
8641,J,關西鎮,32102,10012
8642,J,關西鎮,32132,10011
8643,J,關西鎮,32101,10010
8644,J,關西鎮,32110,10009
8645,J,關西鎮,32150,10008
8646,J,關西鎮,32162,10007
8647,J,關西鎮,32185,10006
8648,J,關西鎮,32216,10005
8649,J,關西鎮,32256,10004
8650,J,關西鎮,32270,10003
8651,J,關西鎮,32287,10002
8652,J,關西鎮,32294,10001
8653,J,竹東鎮,100719,10012
8654,J,竹東鎮,100766,10011
8655,J,竹東鎮,100848,10010
8656,J,竹東鎮,100852,10009
8657,J,竹東鎮,100972,10008
8658,J,竹東鎮,101040,10007
8659,J,竹東鎮,101032,10006
8660,J,竹東鎮,101017,10005
8661,J,竹東鎮,100896,10004
8662,J,竹東鎮,100852,10003
8663,J,竹東鎮,100927,10002
8664,J,竹東鎮,100961,10001
8665,J,竹北市,147636,10012
8666,J,竹北市,147322,10011
8667,J,竹北市,147124,10010
8668,J,竹北市,146720,10009
8669,J,竹北市,146045,10008
8670,J,竹北市,145518,10007
8671,J,竹北市,145032,10006
8672,J,竹北市,144625,10005
8673,J,竹北市,144098,10004
8674,J,竹北市,143580,10003
8675,J,竹北市,143227,10002
8676,J,竹北市,142942,10001
8677,J,橫山鄉,14493,10012
8678,J,橫山鄉,14494,10011
8679,J,橫山鄉,14497,10010
8680,J,橫山鄉,14513,10009
8681,J,橫山鄉,14530,10008
8682,J,橫山鄉,14543,10007
8683,J,橫山鄉,14549,10006
8684,J,橫山鄉,14557,10005
8685,J,橫山鄉,14587,10004
8686,J,橫山鄉,14605,10003
8687,J,橫山鄉,14617,10002
8688,J,橫山鄉,14614,10001
8689,J,湖口鄉,77022,10012
8690,J,湖口鄉,76989,10011
8691,J,湖口鄉,76959,10010
8692,J,湖口鄉,76909,10009
8693,J,湖口鄉,76855,10008
8694,J,湖口鄉,76822,10007
8695,J,湖口鄉,76786,10006
8696,J,湖口鄉,76692,10005
8697,J,湖口鄉,76591,10004
8698,J,湖口鄉,76617,10003
8699,J,湖口鄉,76510,10002
8700,J,湖口鄉,76445,10001
8701,J,寶山鄉,14220,10012
8702,J,寶山鄉,14203,10011
8703,J,寶山鄉,14175,10010
8704,J,寶山鄉,14190,10009
8705,J,寶山鄉,14161,10008
8706,J,寶山鄉,14170,10007
8707,J,寶山鄉,14183,10006
8708,J,寶山鄉,14185,10005
8709,J,寶山鄉,14200,10004
8710,J,寶山鄉,14217,10003
8711,J,寶山鄉,14211,10002
8712,J,寶山鄉,14205,10001
8713,J,峨眉鄉,5932,10012
8714,J,峨眉鄉,5944,10011
8715,J,峨眉鄉,5944,10010
8716,J,峨眉鄉,5958,10009
8717,J,峨眉鄉,5948,10008
8718,J,峨眉鄉,5958,10007
8719,J,峨眉鄉,5963,10006
8720,J,峨眉鄉,5965,10005
8721,J,峨眉鄉,5988,10004
8722,J,峨眉鄉,6003,10003
8723,J,峨眉鄉,6023,10002
8724,J,峨眉鄉,6012,10001
8725,J,新豐鄉,54110,10012
8726,J,新豐鄉,54094,10011
8727,J,新豐鄉,54093,10010
8728,J,新豐鄉,54012,10009
8729,J,新豐鄉,54049,10008
8730,J,新豐鄉,53978,10007
8731,J,新豐鄉,53886,10006
8732,J,新豐鄉,53898,10005
8733,J,新豐鄉,53840,10004
8734,J,新豐鄉,53805,10003
8735,J,新豐鄉,53785,10002
8736,J,新豐鄉,53787,10001
8737,J,新埔鎮,35454,10012
8738,J,新埔鎮,35460,10011
8739,J,新埔鎮,35476,10010
8740,J,新埔鎮,35494,10009
8741,J,新埔鎮,35501,10008
8742,J,新埔鎮,35537,10007
8743,J,新埔鎮,35563,10006
8744,J,新埔鎮,35601,10005
8745,J,新埔鎮,35649,10004
8746,J,新埔鎮,35673,10003
8747,J,新埔鎮,35665,10002
8748,J,新埔鎮,35638,10001
