ID,縣市代碼,區域,人口數,日期
1872,F,石碇區,7865,10401
1873,F,石碇區,7864,10312
1874,F,石碇區,7883,10311
1875,F,石碇區,7886,10310
1876,F,石碇區,7885,10309
1877,F,石碇區,7893,10308
1878,F,石碇區,7905,10307
1879,F,石碇區,7891,10306
1880,F,石碇區,7875,10305
1881,F,石碇區,7869,10304
1882,F,石碇區,7853,10303
1883,F,石碇區,7854,10302
1884,F,石碇區,7847,10301
1885,F,石碇區,7848,10212
1886,F,石碇區,7861,10211
1887,F,石碇區,7848,10210
1888,F,石碇區,7852,10209
1889,F,石碇區,7845,10208
1890,F,石碇區,7858,10207
1891,F,石碇區,7840,10206
1892,F,石碇區,7845,10205
1893,F,石碇區,7842,10204
1894,F,石碇區,7855,10203
1895,F,石碇區,7865,10202
1896,F,石碇區,7882,10201
1897,F,石碇區,7895,10112
1898,F,石碇區,7890,10111
1899,F,石碇區,7890,10110
1900,F,石碇區,7884,10109
1901,F,石碇區,7867,10108
1902,F,石碇區,7853,10107
1903,F,石碇區,7866,10106
1904,F,石碇區,7868,10105
1905,F,石碇區,7872,10104
1906,F,石碇區,7890,10103
1907,F,石碇區,7891,10102
1908,F,石碇區,7872,10101
1909,F,石碇區,7887,10012
1910,F,石碇區,7883,10011
1911,F,石碇區,7892,10010
1912,F,石碇區,7871,10009
1913,F,石碇區,7867,10008
1914,F,石碇區,7854,10007
1915,F,石碇區,7868,10006
1916,F,石碇區,7890,10005
1917,F,石碇區,7881,10004
1918,F,石碇區,7913,10003
1919,F,石碇區,7929,10002
1920,F,石碇區,7950,10001
1921,F,坪林區,6612,10712
1922,F,坪林區,6579,10711
1923,F,坪林區,6570,10710
1924,F,坪林區,6557,10709
1925,F,坪林區,6541,10708
1926,F,坪林區,6535,10707
1927,F,坪林區,6539,10706
1928,F,坪林區,6546,10705
1929,F,坪林區,6526,10704
1930,F,坪林區,6519,10703
1931,F,坪林區,6515,10702
1932,F,坪林區,6521,10701
1933,F,坪林區,6528,10612
1934,F,坪林區,6541,10611
1935,F,坪林區,6542,10610
1936,F,坪林區,6536,10609
1937,F,坪林區,6540,10608
1938,F,坪林區,6536,10607
1939,F,坪林區,6541,10606
1940,F,坪林區,6539,10605
1941,F,坪林區,6543,10604
1942,F,坪林區,6551,10603
1943,F,坪林區,6541,10602
1944,F,坪林區,6530,10601
1945,F,坪林區,6538,10512
1946,F,坪林區,6540,10511
1947,F,坪林區,6524,10510
1948,F,坪林區,6511,10509
1949,F,坪林區,6513,10508
1950,F,坪林區,6522,10507
1951,F,坪林區,6515,10506
1952,F,坪林區,6510,10505
1953,F,坪林區,6502,10504
1954,F,坪林區,6505,10503
1955,F,坪林區,6508,10502
1956,F,坪林區,6503,10501
1957,F,坪林區,6490,10412
1958,F,坪林區,6481,10411
1959,F,坪林區,6483,10410
1960,F,坪林區,6492,10409
1961,F,坪林區,6481,10408
1962,F,坪林區,6483,10407
1963,F,坪林區,6483,10406
1964,F,坪林區,6479,10405
1965,F,坪林區,6480,10404
1966,F,坪林區,6486,10403
1967,F,坪林區,6486,10402
1968,F,坪林區,6468,10401
1969,F,坪林區,6455,10312
1970,F,坪林區,6418,10311
1971,F,坪林區,6412,10310
1972,F,坪林區,6405,10309
1973,F,坪林區,6417,10308
1974,F,坪林區,6418,10307
1975,F,坪林區,6412,10306
1976,F,坪林區,6424,10305
1977,F,坪林區,6440,10304
1978,F,坪林區,6458,10303
1979,F,坪林區,6463,10302
1980,F,坪林區,6463,10301
1981,F,坪林區,6460,10212
1982,F,坪林區,6457,10211
1983,F,坪林區,6469,10210
1984,F,坪林區,6472,10209
1985,F,坪林區,6464,10208
1986,F,坪林區,6465,10207
1987,F,坪林區,6470,10206
1988,F,坪林區,6477,10205
1989,F,坪林區,6474,10204
1990,F,坪林區,6479,10203
1991,F,坪林區,6474,10202
1992,F,坪林區,6471,10201
1993,F,坪林區,6483,10112
1994,F,坪林區,6484,10111
1995,F,坪林區,6484,10110
1996,F,坪林區,6482,10109
1997,F,坪林區,6487,10108
1998,F,坪林區,6487,10107
1999,F,坪林區,6494,10106
2000,F,坪林區,6482,10105
2001,F,坪林區,6484,10104
2002,F,坪林區,6508,10103
2003,F,坪林區,6518,10102
2004,F,坪林區,6521,10101
2005,F,坪林區,6533,10012
2006,F,坪林區,6541,10011
2007,F,坪林區,6554,10010
2008,F,坪林區,6537,10009
2009,F,坪林區,6535,10008
2010,F,坪林區,6532,10007
2011,F,坪林區,6542,10006
2012,F,坪林區,6548,10005
2013,F,坪林區,6538,10004
2014,F,坪林區,6544,10003
2015,F,坪林區,6529,10002
2016,F,坪林區,6530,10001
2017,F,三芝區,22978,10712
2018,F,三芝區,23012,10711
2019,F,三芝區,23010,10710
2020,F,三芝區,23037,10709
2021,F,三芝區,23060,10708
2022,F,三芝區,23072,10707
2023,F,三芝區,23084,10706
2024,F,三芝區,23094,10705
2025,F,三芝區,23102,10704
2026,F,三芝區,23130,10703
2027,F,三芝區,23161,10702
2028,F,三芝區,23186,10701
2029,F,三芝區,23200,10612
2030,F,三芝區,23209,10611
2031,F,三芝區,23235,10610
2032,F,三芝區,23253,10609
2033,F,三芝區,23240,10608
2034,F,三芝區,23288,10607
2035,F,三芝區,23298,10606
2036,F,三芝區,23330,10605
2037,F,三芝區,23288,10604
2038,F,三芝區,23309,10603
2039,F,三芝區,23335,10602
2040,F,三芝區,23349,10601
2041,F,三芝區,23369,10512
2042,F,三芝區,23366,10511
2043,F,三芝區,23339,10510
2044,F,三芝區,23356,10509
2045,F,三芝區,23350,10508
2046,F,三芝區,23383,10507
2047,F,三芝區,23369,10506
2048,F,三芝區,23367,10505
2049,F,三芝區,23395,10504
2050,F,三芝區,23420,10503
2051,F,三芝區,23446,10502
2052,F,三芝區,23452,10501
2053,F,三芝區,23487,10412
2054,F,三芝區,23497,10411
2055,F,三芝區,23498,10410
2056,F,三芝區,23466,10409
2057,F,三芝區,23454,10408
2058,F,三芝區,23429,10407
2059,F,三芝區,23469,10406
2060,F,三芝區,23479,10405
2061,F,三芝區,23475,10404
2062,F,三芝區,23472,10403
2063,F,三芝區,23508,10402
2064,F,三芝區,23490,10401
2065,F,三芝區,23480,10312
2066,F,三芝區,23472,10311
2067,F,三芝區,23463,10310
2068,F,三芝區,23444,10309
2069,F,三芝區,23492,10308
2070,F,三芝區,23472,10307
2071,F,三芝區,23490,10306
2072,F,三芝區,23460,10305
2073,F,三芝區,23456,10304
2074,F,三芝區,23483,10303
2075,F,三芝區,23475,10302
2076,F,三芝區,23459,10301
2077,F,三芝區,23464,10212
2078,F,三芝區,23478,10211
2079,F,三芝區,23460,10210
2080,F,三芝區,23441,10209
2081,F,三芝區,23450,10208
2082,F,三芝區,23468,10207
2083,F,三芝區,23494,10206
2084,F,三芝區,23471,10205
2085,F,三芝區,23473,10204
2086,F,三芝區,23485,10203
2087,F,三芝區,23480,10202
2088,F,三芝區,23477,10201
2089,F,三芝區,23460,10112
2090,F,三芝區,23434,10111
2091,F,三芝區,23424,10110
2092,F,三芝區,23374,10109
2093,F,三芝區,23365,10108
2094,F,三芝區,23353,10107
2095,F,三芝區,23359,10106
2096,F,三芝區,23316,10105
2097,F,三芝區,23308,10104
2098,F,三芝區,23294,10103
2099,F,三芝區,23277,10102
2100,F,三芝區,23316,10101
2101,F,三芝區,23319,10012
2102,F,三芝區,23351,10011
2103,F,三芝區,23335,10010
2104,F,三芝區,23346,10009
2105,F,三芝區,23365,10008
2106,F,三芝區,23363,10007
2107,F,三芝區,23362,10006
2108,F,三芝區,23274,10005
2109,F,三芝區,23257,10004
2110,F,三芝區,23246,10003
2111,F,三芝區,23265,10002
2112,F,三芝區,23286,10001
2113,F,石門區,12115,10712
2114,F,石門區,12126,10711
2115,F,石門區,12158,10710
2116,F,石門區,12160,10709
2117,F,石門區,12171,10708
2118,F,石門區,12185,10707
2119,F,石門區,12176,10706
2120,F,石門區,12203,10705
2121,F,石門區,12215,10704
2122,F,石門區,12205,10703
2123,F,石門區,12263,10702
2124,F,石門區,12284,10701
2125,F,石門區,12286,10612
2126,F,石門區,12282,10611
2127,F,石門區,12303,10610
2128,F,石門區,12302,10609
2129,F,石門區,12321,10608
2130,F,石門區,12338,10607
2131,F,石門區,12360,10606
2132,F,石門區,12387,10605
2133,F,石門區,12417,10604
2134,F,石門區,12438,10603
2135,F,石門區,12456,10602
2136,F,石門區,12481,10601
2137,F,石門區,12496,10512
2138,F,石門區,12487,10511
2139,F,石門區,12505,10510
2140,F,石門區,12491,10509
2141,F,石門區,12511,10508
2142,F,石門區,12540,10507
2143,F,石門區,12560,10506
2144,F,石門區,12574,10505
2145,F,石門區,12590,10504
2146,F,石門區,12598,10503
2147,F,石門區,12628,10502
2148,F,石門區,12645,10501
2149,F,石門區,12641,10412
2150,F,石門區,12641,10411
2151,F,石門區,12641,10410
2152,F,石門區,12645,10409
2153,F,石門區,12645,10408
2154,F,石門區,12649,10407
2155,F,石門區,12652,10406
2156,F,石門區,12670,10405
2157,F,石門區,12670,10404
2158,F,石門區,12692,10403
2159,F,石門區,12740,10402
2160,F,石門區,12730,10401
2161,F,石門區,12733,10312
2162,F,石門區,12708,10311
2163,F,石門區,12691,10310
2164,F,石門區,12679,10309
2165,F,石門區,12676,10308
2166,F,石門區,12662,10307
2167,F,石門區,12648,10306
2168,F,石門區,12671,10305
2169,F,石門區,12686,10304
2170,F,石門區,12724,10303
2171,F,石門區,12764,10302
2172,F,石門區,12772,10301
2173,F,石門區,12794,10212
2174,F,石門區,12791,10211
2175,F,石門區,12789,10210
2176,F,石門區,12763,10209
2177,F,石門區,12748,10208
2178,F,石門區,12746,10207
2179,F,石門區,12723,10206
2180,F,石門區,12740,10205
2181,F,石門區,12737,10204
2182,F,石門區,12764,10203
2183,F,石門區,12770,10202
2184,F,石門區,12788,10201
2185,F,石門區,12798,10112
2186,F,石門區,12786,10111
2187,F,石門區,12777,10110
2188,F,石門區,12771,10109
2189,F,石門區,12759,10108
2190,F,石門區,12764,10107
2191,F,石門區,12766,10106
2192,F,石門區,12768,10105
2193,F,石門區,12782,10104
2194,F,石門區,12795,10103
2195,F,石門區,12819,10102
2196,F,石門區,12830,10101
2197,F,石門區,12841,10012
2198,F,石門區,12812,10011
2199,F,石門區,12801,10010
2200,F,石門區,12790,10009
2201,F,石門區,12789,10008
2202,F,石門區,12761,10007
2203,F,石門區,12726,10006
2204,F,石門區,12767,10005
2205,F,石門區,12749,10004
2206,F,石門區,12742,10003
2207,F,石門區,12731,10002
2208,F,石門區,12719,10001
2209,F,金山區,21774,10712
2210,F,金山區,21781,10711
2211,F,金山區,21821,10710
2212,F,金山區,21845,10709
2213,F,金山區,21858,10708
2214,F,金山區,21856,10707
2215,F,金山區,21851,10706
2216,F,金山區,21872,10705
2217,F,金山區,21912,10704
2218,F,金山區,21937,10703
2219,F,金山區,21987,10702
2220,F,金山區,22028,10701
2221,F,金山區,22015,10612
2222,F,金山區,22038,10611
2223,F,金山區,22022,10610
2224,F,金山區,22018,10609
2225,F,金山區,22032,10608
2226,F,金山區,22053,10607
2227,F,金山區,22039,10606
2228,F,金山區,22070,10605
2229,F,金山區,22104,10604
2230,F,金山區,22123,10603
2231,F,金山區,22159,10602
2232,F,金山區,22188,10601
2233,F,金山區,22207,10512
2234,F,金山區,22207,10511
2235,F,金山區,22196,10510
2236,F,金山區,22216,10509
2237,F,金山區,22217,10508
2238,F,金山區,22238,10507
2239,F,金山區,22225,10506
2240,F,金山區,22228,10505
2241,F,金山區,22221,10504
2242,F,金山區,22249,10503
2243,F,金山區,22257,10502
2244,F,金山區,22273,10501
2245,F,金山區,22260,10412
2246,F,金山區,22233,10411
2247,F,金山區,22211,10410
2248,F,金山區,22213,10409
2249,F,金山區,22200,10408
2250,F,金山區,22214,10407
2251,F,金山區,22260,10406
2252,F,金山區,22276,10405
2253,F,金山區,22312,10404
2254,F,金山區,22327,10403
2255,F,金山區,22391,10402
2256,F,金山區,22396,10401
2257,F,金山區,22400,10312
2258,F,金山區,22376,10311
2259,F,金山區,22354,10310
2260,F,金山區,22361,10309
2261,F,金山區,22382,10308
2262,F,金山區,22378,10307
2263,F,金山區,22355,10306
2264,F,金山區,22360,10305
2265,F,金山區,22339,10304
2266,F,金山區,22363,10303
2267,F,金山區,22392,10302
2268,F,金山區,22383,10301
2269,F,金山區,22392,10212
2270,F,金山區,22360,10211
2271,F,金山區,22358,10210
2272,F,金山區,22346,10209
2273,F,金山區,22358,10208
2274,F,金山區,22370,10207
2275,F,金山區,22358,10206
2276,F,金山區,22378,10205
2277,F,金山區,22394,10204
2278,F,金山區,22410,10203
2279,F,金山區,22445,10202
2280,F,金山區,22469,10201
2281,F,金山區,22486,10112
2282,F,金山區,22459,10111
2283,F,金山區,22452,10110
2284,F,金山區,22441,10109
2285,F,金山區,22437,10108
2286,F,金山區,22438,10107
2287,F,金山區,22411,10106
2288,F,金山區,22406,10105
2289,F,金山區,22429,10104
2290,F,金山區,22430,10103
2291,F,金山區,22443,10102
2292,F,金山區,22440,10101
2293,F,金山區,22447,10012
2294,F,金山區,22412,10011
2295,F,金山區,22398,10010
2296,F,金山區,22369,10009
2297,F,金山區,22331,10008
2298,F,金山區,22323,10007
2299,F,金山區,22317,10006
2300,F,金山區,22350,10005
2301,F,金山區,22366,10004
2302,F,金山區,22357,10003
2303,F,金山區,22379,10002
2304,F,金山區,22372,10001
2305,F,萬里區,22068,10712
2306,F,萬里區,22093,10711
2307,F,萬里區,22102,10710
2308,F,萬里區,22116,10709
2309,F,萬里區,22108,10708
2310,F,萬里區,22121,10707
2311,F,萬里區,22151,10706
2312,F,萬里區,22160,10705
2313,F,萬里區,22155,10704
2314,F,萬里區,22169,10703
2315,F,萬里區,22227,10702
2316,F,萬里區,22275,10701
2317,F,萬里區,22296,10612
2318,F,萬里區,22318,10611
2319,F,萬里區,22323,10610
2320,F,萬里區,22321,10609
2321,F,萬里區,22335,10608
2322,F,萬里區,22338,10607
2323,F,萬里區,22341,10606
2324,F,萬里區,22348,10605
2325,F,萬里區,22326,10604
2326,F,萬里區,22341,10603
2327,F,萬里區,22403,10602
2328,F,萬里區,22471,10601
2329,F,萬里區,22490,10512
2330,F,萬里區,22495,10511
2331,F,萬里區,22506,10510
2332,F,萬里區,22535,10509
2333,F,萬里區,22574,10508
2334,F,萬里區,22587,10507
2335,F,萬里區,22561,10506
2336,F,萬里區,22551,10505
2337,F,萬里區,22512,10504
2338,F,萬里區,22556,10503
2339,F,萬里區,22603,10502
2340,F,萬里區,22634,10501
2341,F,萬里區,22642,10412
2342,F,萬里區,22666,10411
2343,F,萬里區,22684,10410
2344,F,萬里區,22694,10409
2345,F,萬里區,22645,10408
2346,F,萬里區,22632,10407
2347,F,萬里區,22600,10406
2348,F,萬里區,22576,10405
2349,F,萬里區,22568,10404
2350,F,萬里區,22611,10403
2351,F,萬里區,22680,10402
2352,F,萬里區,22687,10401
2353,F,萬里區,22678,10312
2354,F,萬里區,22684,10311
2355,F,萬里區,22669,10310
2356,F,萬里區,22645,10309
2357,F,萬里區,22606,10308
2358,F,萬里區,22552,10307
2359,F,萬里區,22495,10306
2360,F,萬里區,22469,10305
2361,F,萬里區,22506,10304
2362,F,萬里區,22531,10303
2363,F,萬里區,22574,10302
2364,F,萬里區,22599,10301
2365,F,萬里區,22618,10212
2366,F,萬里區,22586,10211
2367,F,萬里區,22564,10210
2368,F,萬里區,22547,10209
2369,F,萬里區,22505,10208
2370,F,萬里區,22493,10207
2371,F,萬里區,22420,10206
2372,F,萬里區,22365,10205
2373,F,萬里區,22367,10204
2374,F,萬里區,22417,10203
2375,F,萬里區,22443,10202
2376,F,萬里區,22455,10201
2377,F,萬里區,22429,10112
2378,F,萬里區,22447,10111
2379,F,萬里區,22438,10110
2380,F,萬里區,22387,10109
2381,F,萬里區,22388,10108
2382,F,萬里區,22336,10107
2383,F,萬里區,22270,10106
2384,F,萬里區,22203,10105
2385,F,萬里區,22218,10104
2386,F,萬里區,22229,10103
2387,F,萬里區,22271,10102
2388,F,萬里區,22266,10101
2389,F,萬里區,22204,10012
2390,F,萬里區,22161,10011
2391,F,萬里區,22168,10010
2392,F,萬里區,22146,10009
2393,F,萬里區,22091,10008
2394,F,萬里區,22016,10007
2395,F,萬里區,21963,10006
2396,F,萬里區,21936,10005
2397,F,萬里區,21921,10004
2398,F,萬里區,21946,10003
2399,F,萬里區,21983,10002
2400,F,萬里區,21988,10001
2401,F,平溪區,4666,10712
2402,F,平溪區,4674,10711
2403,F,平溪區,4687,10710
2404,F,平溪區,4701,10709
2405,F,平溪區,4709,10708
2406,F,平溪區,4705,10707
2407,F,平溪區,4707,10706
2408,F,平溪區,4713,10705
2409,F,平溪區,4712,10704
2410,F,平溪區,4712,10703
2411,F,平溪區,4710,10702
2412,F,平溪區,4712,10701
2413,F,平溪區,4719,10612
2414,F,平溪區,4718,10611
2415,F,平溪區,4711,10610
2416,F,平溪區,4711,10609
2417,F,平溪區,4716,10608
2418,F,平溪區,4724,10607
2419,F,平溪區,4736,10606
2420,F,平溪區,4745,10605
2421,F,平溪區,4744,10604
2422,F,平溪區,4744,10603
2423,F,平溪區,4764,10602
2424,F,平溪區,4776,10601
2425,F,平溪區,4778,10512
2426,F,平溪區,4789,10511
2427,F,平溪區,4787,10510
2428,F,平溪區,4791,10509
2429,F,平溪區,4791,10508
2430,F,平溪區,4797,10507
2431,F,平溪區,4803,10506
2432,F,平溪區,4807,10505
2433,F,平溪區,4824,10504
2434,F,平溪區,4851,10503
2435,F,平溪區,4871,10502
2436,F,平溪區,4872,10501
2437,F,平溪區,4874,10412
2438,F,平溪區,4871,10411
2439,F,平溪區,4878,10410
2440,F,平溪區,4893,10409
2441,F,平溪區,4895,10408
2442,F,平溪區,4884,10407
2443,F,平溪區,4900,10406
2444,F,平溪區,4920,10405
2445,F,平溪區,4927,10404
2446,F,平溪區,4931,10403
2447,F,平溪區,4947,10402
2448,F,平溪區,4942,10401
2449,F,平溪區,4954,10312
2450,F,平溪區,4977,10311
2451,F,平溪區,4987,10310
2452,F,平溪區,4986,10309
2453,F,平溪區,4996,10308
2454,F,平溪區,4994,10307
2455,F,平溪區,4981,10306
2456,F,平溪區,4986,10305
2457,F,平溪區,4999,10304
2458,F,平溪區,4991,10303
2459,F,平溪區,4987,10302
2460,F,平溪區,4996,10301
2461,F,平溪區,5002,10212
2462,F,平溪區,5008,10211
2463,F,平溪區,5021,10210
2464,F,平溪區,5021,10209
2465,F,平溪區,5028,10208
2466,F,平溪區,5036,10207
2467,F,平溪區,5032,10206
2468,F,平溪區,5040,10205
2469,F,平溪區,5053,10204
2470,F,平溪區,5071,10203
2471,F,平溪區,5081,10202
2472,F,平溪區,5102,10201
2473,F,平溪區,5109,10112
2474,F,平溪區,5119,10111
2475,F,平溪區,5124,10110
2476,F,平溪區,5129,10109
2477,F,平溪區,5129,10108
2478,F,平溪區,5125,10107
2479,F,平溪區,5133,10106
2480,F,平溪區,5153,10105
2481,F,平溪區,5172,10104
2482,F,平溪區,5173,10103
2483,F,平溪區,5192,10102
2484,F,平溪區,5188,10101
2485,F,平溪區,5197,10012
2486,F,平溪區,5205,10011
2487,F,平溪區,5225,10010
2488,F,平溪區,5230,10009
2489,F,平溪區,5231,10008
2490,F,平溪區,5233,10007
2491,F,平溪區,5244,10006
2492,F,平溪區,5257,10005
2493,F,平溪區,5275,10004
2494,F,平溪區,5278,10003
2495,F,平溪區,5307,10002
2496,F,平溪區,5319,10001
2497,F,雙溪區,8860,10712
2498,F,雙溪區,8872,10711
2499,F,雙溪區,8872,10710
2500,F,雙溪區,8869,10709
2501,F,雙溪區,8868,10708
2502,F,雙溪區,8881,10707
2503,F,雙溪區,8889,10706
2504,F,雙溪區,8906,10705
2505,F,雙溪區,8897,10704
2506,F,雙溪區,8895,10703
2507,F,雙溪區,8913,10702
2508,F,雙溪區,8932,10701
2509,F,雙溪區,8939,10612
2510,F,雙溪區,8922,10611
2511,F,雙溪區,8937,10610
2512,F,雙溪區,8947,10609
2513,F,雙溪區,8956,10608
2514,F,雙溪區,8989,10607
2515,F,雙溪區,9004,10606
2516,F,雙溪區,9013,10605
2517,F,雙溪區,9028,10604
2518,F,雙溪區,9040,10603
2519,F,雙溪區,9054,10602
2520,F,雙溪區,9076,10601
2521,F,雙溪區,9074,10512
2522,F,雙溪區,9092,10511
2523,F,雙溪區,9106,10510
2524,F,雙溪區,9111,10509
2525,F,雙溪區,9130,10508
2526,F,雙溪區,9136,10507
2527,F,雙溪區,9158,10506
2528,F,雙溪區,9181,10505
2529,F,雙溪區,9186,10504
2530,F,雙溪區,9191,10503
2531,F,雙溪區,9215,10502
2532,F,雙溪區,9233,10501
2533,F,雙溪區,9245,10412
2534,F,雙溪區,9247,10411
2535,F,雙溪區,9264,10410
2536,F,雙溪區,9262,10409
2537,F,雙溪區,9291,10408
2538,F,雙溪區,9306,10407
2539,F,雙溪區,9319,10406
2540,F,雙溪區,9339,10405
2541,F,雙溪區,9357,10404
2542,F,雙溪區,9370,10403
2543,F,雙溪區,9403,10402
2544,F,雙溪區,9413,10401
2545,F,雙溪區,9450,10312
2546,F,雙溪區,9426,10311
2547,F,雙溪區,9421,10310
2548,F,雙溪區,9423,10309
2549,F,雙溪區,9429,10308
2550,F,雙溪區,9433,10307
2551,F,雙溪區,9425,10306
2552,F,雙溪區,9419,10305
2553,F,雙溪區,9422,10304
2554,F,雙溪區,9419,10303
2555,F,雙溪區,9402,10302
2556,F,雙溪區,9401,10301
2557,F,雙溪區,9412,10212
2558,F,雙溪區,9424,10211
2559,F,雙溪區,9412,10210
2560,F,雙溪區,9398,10209
2561,F,雙溪區,9405,10208
2562,F,雙溪區,9428,10207
2563,F,雙溪區,9445,10206
2564,F,雙溪區,9451,10205
2565,F,雙溪區,9460,10204
2566,F,雙溪區,9451,10203
2567,F,雙溪區,9470,10202
2568,F,雙溪區,9474,10201
2569,F,雙溪區,9465,10112
2570,F,雙溪區,9458,10111
2571,F,雙溪區,9460,10110
2572,F,雙溪區,9438,10109
2573,F,雙溪區,9448,10108
2574,F,雙溪區,9460,10107
2575,F,雙溪區,9500,10106
2576,F,雙溪區,9474,10105
2577,F,雙溪區,9482,10104
2578,F,雙溪區,9522,10103
2579,F,雙溪區,9521,10102
2580,F,雙溪區,9540,10101
2581,F,雙溪區,9555,10012
2582,F,雙溪區,9559,10011
2583,F,雙溪區,9576,10010
2584,F,雙溪區,9582,10009
2585,F,雙溪區,9589,10008
2586,F,雙溪區,9611,10007
2587,F,雙溪區,9630,10006
2588,F,雙溪區,9628,10005
2589,F,雙溪區,9645,10004
2590,F,雙溪區,9651,10003
2591,F,雙溪區,9684,10002
2592,F,雙溪區,9707,10001
2593,F,貢寮區,12301,10712
2594,F,貢寮區,12328,10711
2595,F,貢寮區,12364,10710
2596,F,貢寮區,12367,10709
2597,F,貢寮區,12377,10708
2598,F,貢寮區,12392,10707
2599,F,貢寮區,12413,10706
2600,F,貢寮區,12426,10705
2601,F,貢寮區,12448,10704
2602,F,貢寮區,12488,10703
2603,F,貢寮區,12518,10702
2604,F,貢寮區,12537,10701
2605,F,貢寮區,12552,10612
2606,F,貢寮區,12546,10611
2607,F,貢寮區,12542,10610
2608,F,貢寮區,12534,10609
2609,F,貢寮區,12534,10608
2610,F,貢寮區,12563,10607
2611,F,貢寮區,12566,10606
2612,F,貢寮區,12602,10605
2613,F,貢寮區,12637,10604
2614,F,貢寮區,12648,10603
2615,F,貢寮區,12690,10602
2616,F,貢寮區,12689,10601
2617,F,貢寮區,12706,10512
2618,F,貢寮區,12730,10511
2619,F,貢寮區,12758,10510
2620,F,貢寮區,12760,10509
2621,F,貢寮區,12773,10508
2622,F,貢寮區,12787,10507
2623,F,貢寮區,12791,10506
2624,F,貢寮區,12788,10505
2625,F,貢寮區,12790,10504
2626,F,貢寮區,12793,10503
2627,F,貢寮區,12840,10502
2628,F,貢寮區,12858,10501
2629,F,貢寮區,12860,10412
2630,F,貢寮區,12869,10411
2631,F,貢寮區,12857,10410
2632,F,貢寮區,12868,10409
2633,F,貢寮區,12879,10408
2634,F,貢寮區,12889,10407
2635,F,貢寮區,12913,10406
2636,F,貢寮區,12945,10405
2637,F,貢寮區,12983,10404
2638,F,貢寮區,13013,10403
2639,F,貢寮區,13070,10402
2640,F,貢寮區,13097,10401
2641,F,貢寮區,13115,10312
2642,F,貢寮區,13147,10311
2643,F,貢寮區,13148,10310
2644,F,貢寮區,13142,10309
2645,F,貢寮區,13164,10308
2646,F,貢寮區,13202,10307
2647,F,貢寮區,13228,10306
2648,F,貢寮區,13243,10305
2649,F,貢寮區,13257,10304
2650,F,貢寮區,13275,10303
2651,F,貢寮區,13286,10302
2652,F,貢寮區,13293,10301
2653,F,貢寮區,13306,10212
2654,F,貢寮區,13301,10211
2655,F,貢寮區,13315,10210
2656,F,貢寮區,13320,10209
2657,F,貢寮區,13316,10208
2658,F,貢寮區,13324,10207
2659,F,貢寮區,13331,10206
2660,F,貢寮區,13358,10205
2661,F,貢寮區,13383,10204
2662,F,貢寮區,13398,10203
2663,F,貢寮區,13409,10202
2664,F,貢寮區,13396,10201
2665,F,貢寮區,13412,10112
2666,F,貢寮區,13417,10111
2667,F,貢寮區,13424,10110
2668,F,貢寮區,13425,10109
2669,F,貢寮區,13424,10108
2670,F,貢寮區,13438,10107
2671,F,貢寮區,13428,10106
2672,F,貢寮區,13454,10105
2673,F,貢寮區,13493,10104
2674,F,貢寮區,13516,10103
2675,F,貢寮區,13508,10102
2676,F,貢寮區,13525,10101
2677,F,貢寮區,13538,10012
2678,F,貢寮區,13540,10011
2679,F,貢寮區,13549,10010
2680,F,貢寮區,13544,10009
2681,F,貢寮區,13547,10008
2682,F,貢寮區,13568,10007
2683,F,貢寮區,13428,10006
2684,F,貢寮區,13454,10005
2685,F,貢寮區,13493,10004
2686,F,貢寮區,13683,10003
2687,F,貢寮區,13713,10002
2688,F,貢寮區,13720,10001
2689,F,烏來區,6438,10712
2690,F,烏來區,6404,10711
2691,F,烏來區,6383,10710
2692,F,烏來區,6376,10709
2693,F,烏來區,6355,10708
2694,F,烏來區,6361,10707
2695,F,烏來區,6338,10706
2696,F,烏來區,6348,10705
2697,F,烏來區,6334,10704
2698,F,烏來區,6320,10703
2699,F,烏來區,6319,10702
2700,F,烏來區,6325,10701
2701,F,烏來區,6320,10612
2702,F,烏來區,6276,10611
2703,F,烏來區,6272,10610
2704,F,烏來區,6250,10609
2705,F,烏來區,6224,10608
2706,F,烏來區,6228,10607
2707,F,烏來區,6215,10606
2708,F,烏來區,6193,10605
2709,F,烏來區,6219,10604
2710,F,烏來區,6226,10603
2711,F,烏來區,6245,10602
2712,F,烏來區,6225,10601
2713,F,烏來區,6212,10512
2714,F,烏來區,6178,10511
2715,F,烏來區,6177,10510
2716,F,烏來區,6170,10509
2717,F,烏來區,6166,10508
2718,F,烏來區,6167,10507
2719,F,烏來區,6167,10506
2720,F,烏來區,6170,10505
2721,F,烏來區,6176,10504
2722,F,烏來區,6185,10503
2723,F,烏來區,6199,10502
2724,F,烏來區,6182,10501
2725,F,烏來區,6187,10412
2726,F,烏來區,6182,10411
2727,F,烏來區,6174,10410
2728,F,烏來區,6174,10409
2729,F,烏來區,6146,10408
2730,F,烏來區,6149,10407
2731,F,烏來區,6128,10406
2732,F,烏來區,6103,10405
2733,F,烏來區,6129,10404
2734,F,烏來區,6142,10403
2735,F,烏來區,6168,10402
2736,F,烏來區,6164,10401
2737,F,烏來區,6165,10312
2738,F,烏來區,6155,10311
2739,F,烏來區,6133,10310
2740,F,烏來區,6126,10309
2741,F,烏來區,6109,10308
2742,F,烏來區,6122,10307
2743,F,烏來區,6078,10306
2744,F,烏來區,6046,10305
