ID,縣市代碼,區域,人口數,日期
1090,F,淡水區,162851,10503
1091,F,淡水區,162560,10502
1092,F,淡水區,162441,10501
1093,F,淡水區,162221,10412
1094,F,淡水區,161990,10411
1095,F,淡水區,161674,10410
1096,F,淡水區,161390,10409
1097,F,淡水區,160990,10408
1098,F,淡水區,160775,10407
1099,F,淡水區,160444,10406
1100,F,淡水區,160171,10405
1101,F,淡水區,159863,10404
1102,F,淡水區,159626,10403
1103,F,淡水區,159386,10402
1104,F,淡水區,159187,10401
1105,F,淡水區,158953,10312
1106,F,淡水區,158471,10311
1107,F,淡水區,158433,10310
1108,F,淡水區,158223,10309
1109,F,淡水區,157706,10308
1110,F,淡水區,157390,10307
1111,F,淡水區,157051,10306
1112,F,淡水區,156807,10305
1113,F,淡水區,156368,10304
1114,F,淡水區,156109,10303
1115,F,淡水區,155770,10302
1116,F,淡水區,155547,10301
1117,F,淡水區,155241,10212
1118,F,淡水區,154872,10211
1119,F,淡水區,154512,10210
1120,F,淡水區,154239,10209
1121,F,淡水區,153832,10208
1122,F,淡水區,153378,10207
1123,F,淡水區,152887,10206
1124,F,淡水區,152586,10205
1125,F,淡水區,152142,10204
1126,F,淡水區,151776,10203
1127,F,淡水區,151437,10202
1128,F,淡水區,151096,10201
1129,F,淡水區,150687,10112
1130,F,淡水區,150300,10111
1131,F,淡水區,149946,10110
1132,F,淡水區,149740,10109
1133,F,淡水區,149235,10108
1134,F,淡水區,148704,10107
1135,F,淡水區,148334,10106
1136,F,淡水區,148049,10105
1137,F,淡水區,147709,10104
1138,F,淡水區,147557,10103
1139,F,淡水區,147367,10102
1140,F,淡水區,147048,10101
1141,F,淡水區,146756,10012
1142,F,淡水區,146470,10011
1143,F,淡水區,146390,10010
1144,F,淡水區,146182,10009
1145,F,淡水區,145785,10008
1146,F,淡水區,145398,10007
1147,F,淡水區,145096,10006
1148,F,淡水區,144895,10005
1149,F,淡水區,144546,10004
1150,F,淡水區,144245,10003
1151,F,淡水區,143905,10002
1152,F,淡水區,143687,10001
1153,F,汐止區,200535,10712
1154,F,汐止區,200339,10711
1155,F,汐止區,200217,10710
1156,F,汐止區,200146,10709
1157,F,汐止區,199950,10708
1158,F,汐止區,199736,10707
1159,F,汐止區,199638,10706
1160,F,汐止區,199531,10705
1161,F,汐止區,199512,10704
1162,F,汐止區,199511,10703
1163,F,汐止區,199473,10702
1164,F,汐止區,199457,10701
1165,F,汐止區,199321,10612
1166,F,汐止區,199219,10611
1167,F,汐止區,199240,10610
1168,F,汐止區,199126,10609
1169,F,汐止區,198948,10608
1170,F,汐止區,198734,10607
1171,F,汐止區,198535,10606
1172,F,汐止區,198421,10605
1173,F,汐止區,198201,10604
1174,F,汐止區,198130,10603
1175,F,汐止區,198003,10602
1176,F,汐止區,197877,10601
1177,F,汐止區,197749,10512
1178,F,汐止區,197573,10511
1179,F,汐止區,197273,10510
1180,F,汐止區,197110,10509
1181,F,汐止區,196843,10508
1182,F,汐止區,196713,10507
1183,F,汐止區,196408,10506
1184,F,汐止區,196432,10505
1185,F,汐止區,196208,10504
1186,F,汐止區,196137,10503
1187,F,汐止區,196136,10502
1188,F,汐止區,196150,10501
1189,F,汐止區,196028,10412
1190,F,汐止區,196054,10411
1191,F,汐止區,195909,10410
1192,F,汐止區,195809,10409
1193,F,汐止區,195672,10408
1194,F,汐止區,195525,10407
1195,F,汐止區,195374,10406
1196,F,汐止區,195295,10405
1197,F,汐止區,195178,10404
1198,F,汐止區,195113,10403
1199,F,汐止區,195146,10402
1200,F,汐止區,195167,10401
1201,F,汐止區,195140,10312
1202,F,汐止區,194918,10311
1203,F,汐止區,194940,10310
1204,F,汐止區,194879,10309
1205,F,汐止區,194715,10308
1206,F,汐止區,194467,10307
1207,F,汐止區,194290,10306
1208,F,汐止區,194218,10305
1209,F,汐止區,194025,10304
1210,F,汐止區,194044,10303
1211,F,汐止區,194074,10302
1212,F,汐止區,194115,10301
1213,F,汐止區,194200,10212
1214,F,汐止區,194145,10211
1215,F,汐止區,194084,10210
1216,F,汐止區,194020,10209
1217,F,汐止區,193872,10208
1218,F,汐止區,193541,10207
1219,F,汐止區,193313,10206
1220,F,汐止區,193287,10205
1221,F,汐止區,193041,10204
1222,F,汐止區,192952,10203
1223,F,汐止區,192864,10202
1224,F,汐止區,192816,10201
1225,F,汐止區,192676,10112
1226,F,汐止區,192523,10111
1227,F,汐止區,192385,10110
1228,F,汐止區,192295,10109
1229,F,汐止區,191896,10108
1230,F,汐止區,191617,10107
1231,F,汐止區,191412,10106
1232,F,汐止區,191340,10105
1233,F,汐止區,191202,10104
1234,F,汐止區,191073,10103
1235,F,汐止區,190919,10102
1236,F,汐止區,190704,10101
1237,F,汐止區,190679,10012
1238,F,汐止區,190513,10011
1239,F,汐止區,190439,10010
1240,F,汐止區,190399,10009
1241,F,汐止區,190247,10008
1242,F,汐止區,190061,10007
1243,F,汐止區,189768,10006
1244,F,汐止區,189701,10005
1245,F,汐止區,189661,10004
1246,F,汐止區,189503,10003
1247,F,汐止區,189511,10002
1248,F,汐止區,189567,10001
1249,F,瑞芳區,39982,10712
1250,F,瑞芳區,40002,10711
1251,F,瑞芳區,40022,10710
1252,F,瑞芳區,40053,10709
1253,F,瑞芳區,40074,10708
1254,F,瑞芳區,40095,10707
1255,F,瑞芳區,40151,10706
1256,F,瑞芳區,40178,10705
1257,F,瑞芳區,40167,10704
1258,F,瑞芳區,40208,10703
1259,F,瑞芳區,40256,10702
1260,F,瑞芳區,40310,10701
1261,F,瑞芳區,40353,10612
1262,F,瑞芳區,40354,10611
1263,F,瑞芳區,40375,10610
1264,F,瑞芳區,40397,10609
1265,F,瑞芳區,40460,10608
1266,F,瑞芳區,40501,10607
1267,F,瑞芳區,40518,10606
1268,F,瑞芳區,40523,10605
1269,F,瑞芳區,40544,10604
1270,F,瑞芳區,40578,10603
1271,F,瑞芳區,40593,10602
1272,F,瑞芳區,40581,10601
1273,F,瑞芳區,40600,10512
1274,F,瑞芳區,40637,10511
1275,F,瑞芳區,40656,10510
1276,F,瑞芳區,40677,10509
1277,F,瑞芳區,40721,10508
1278,F,瑞芳區,40769,10507
1279,F,瑞芳區,40742,10506
1280,F,瑞芳區,40774,10505
1281,F,瑞芳區,40820,10504
1282,F,瑞芳區,40869,10503
1283,F,瑞芳區,40927,10502
1284,F,瑞芳區,40922,10501
1285,F,瑞芳區,40976,10412
1286,F,瑞芳區,41009,10411
1287,F,瑞芳區,41009,10410
1288,F,瑞芳區,40954,10409
1289,F,瑞芳區,40982,10408
1290,F,瑞芳區,40999,10407
1291,F,瑞芳區,41024,10406
1292,F,瑞芳區,41076,10405
1293,F,瑞芳區,41111,10404
1294,F,瑞芳區,41159,10403
1295,F,瑞芳區,41256,10402
1296,F,瑞芳區,41280,10401
1297,F,瑞芳區,41315,10312
1298,F,瑞芳區,41316,10311
1299,F,瑞芳區,41345,10310
1300,F,瑞芳區,41372,10309
1301,F,瑞芳區,41395,10308
1302,F,瑞芳區,41418,10307
1303,F,瑞芳區,41408,10306
1304,F,瑞芳區,41398,10305
1305,F,瑞芳區,41390,10304
1306,F,瑞芳區,41380,10303
1307,F,瑞芳區,41439,10302
1308,F,瑞芳區,41450,10301
1309,F,瑞芳區,41490,10212
1310,F,瑞芳區,41501,10211
1311,F,瑞芳區,41524,10210
1312,F,瑞芳區,41566,10209
1313,F,瑞芳區,41564,10208
1314,F,瑞芳區,41562,10207
1315,F,瑞芳區,41548,10206
1316,F,瑞芳區,41552,10205
1317,F,瑞芳區,41551,10204
1318,F,瑞芳區,41570,10203
1319,F,瑞芳區,41617,10202
1320,F,瑞芳區,41627,10201
1321,F,瑞芳區,41617,10112
1322,F,瑞芳區,41658,10111
1323,F,瑞芳區,41667,10110
1324,F,瑞芳區,41690,10109
1325,F,瑞芳區,41703,10108
1326,F,瑞芳區,41721,10107
1327,F,瑞芳區,41732,10106
1328,F,瑞芳區,41773,10105
1329,F,瑞芳區,41787,10104
1330,F,瑞芳區,41859,10103
1331,F,瑞芳區,41926,10102
1332,F,瑞芳區,41996,10101
1333,F,瑞芳區,42031,10012
1334,F,瑞芳區,42040,10011
1335,F,瑞芳區,42103,10010
1336,F,瑞芳區,42122,10009
1337,F,瑞芳區,42159,10008
1338,F,瑞芳區,42182,10007
1339,F,瑞芳區,42208,10006
1340,F,瑞芳區,42202,10005
1341,F,瑞芳區,42191,10004
1342,F,瑞芳區,42238,10003
1343,F,瑞芳區,42316,10002
1344,F,瑞芳區,42393,10001
1345,F,五股區,86329,10712
1346,F,五股區,86209,10711
1347,F,五股區,86156,10710
1348,F,五股區,86119,10709
1349,F,五股區,85983,10708
1350,F,五股區,85772,10707
1351,F,五股區,85559,10706
1352,F,五股區,85520,10705
1353,F,五股區,85325,10704
1354,F,五股區,85217,10703
1355,F,五股區,85121,10702
1356,F,五股區,85042,10701
1357,F,五股區,84919,10612
1358,F,五股區,84875,10611
1359,F,五股區,84797,10610
1360,F,五股區,84737,10609
1361,F,五股區,84680,10608
1362,F,五股區,84585,10607
1363,F,五股區,84431,10606
1364,F,五股區,84326,10605
1365,F,五股區,84270,10604
1366,F,五股區,84188,10603
1367,F,五股區,84200,10602
1368,F,五股區,84171,10601
1369,F,五股區,84134,10512
1370,F,五股區,84066,10511
1371,F,五股區,83994,10510
1372,F,五股區,83839,10509
1373,F,五股區,83665,10508
1374,F,五股區,83523,10507
1375,F,五股區,83380,10506
1376,F,五股區,83286,10505
1377,F,五股區,83157,10504
1378,F,五股區,83064,10503
1379,F,五股區,83077,10502
1380,F,五股區,82983,10501
1381,F,五股區,82923,10412
1382,F,五股區,82872,10411
1383,F,五股區,82837,10410
1384,F,五股區,82816,10409
1385,F,五股區,82680,10408
1386,F,五股區,82526,10407
1387,F,五股區,82437,10406
1388,F,五股區,82426,10405
1389,F,五股區,82278,10404
1390,F,五股區,82269,10403
1391,F,五股區,82292,10402
1392,F,五股區,82255,10401
1393,F,五股區,82255,10312
1394,F,五股區,82148,10311
1395,F,五股區,82144,10310
1396,F,五股區,82147,10309
1397,F,五股區,82011,10308
1398,F,五股區,81936,10307
1399,F,五股區,81889,10306
1400,F,五股區,81857,10305
1401,F,五股區,81793,10304
1402,F,五股區,81788,10303
1403,F,五股區,81759,10302
1404,F,五股區,81763,10301
1405,F,五股區,81744,10212
1406,F,五股區,81690,10211
1407,F,五股區,81630,10210
1408,F,五股區,81608,10209
1409,F,五股區,81555,10208
1410,F,五股區,81464,10207
1411,F,五股區,81400,10206
1412,F,五股區,81301,10205
1413,F,五股區,81258,10204
1414,F,五股區,81265,10203
1415,F,五股區,81311,10202
1416,F,五股區,81302,10201
1417,F,五股區,81225,10112
1418,F,五股區,81164,10111
1419,F,五股區,81131,10110
1420,F,五股區,81061,10109
1421,F,五股區,81048,10108
1422,F,五股區,80991,10107
1423,F,五股區,80871,10106
1424,F,五股區,80852,10105
1425,F,五股區,80727,10104
1426,F,五股區,80682,10103
1427,F,五股區,80657,10102
1428,F,五股區,80562,10101
1429,F,五股區,80518,10012
1430,F,五股區,80487,10011
1431,F,五股區,80437,10010
1432,F,五股區,80317,10009
1433,F,五股區,80219,10008
1434,F,五股區,80142,10007
1435,F,五股區,79981,10006
1436,F,五股區,79988,10005
1437,F,五股區,79943,10004
1438,F,五股區,79960,10003
1439,F,五股區,79983,10002
1440,F,五股區,79992,10001
1441,F,泰山區,78708,10712
1442,F,泰山區,78662,10711
1443,F,泰山區,78683,10710
1444,F,泰山區,78712,10709
1445,F,泰山區,78775,10708
1446,F,泰山區,78791,10707
1447,F,泰山區,78812,10706
1448,F,泰山區,78813,10705
1449,F,泰山區,78854,10704
1450,F,泰山區,78840,10703
1451,F,泰山區,78872,10702
1452,F,泰山區,78883,10701
1453,F,泰山區,78911,10612
1454,F,泰山區,78859,10611
1455,F,泰山區,78885,10610
1456,F,泰山區,78892,10609
1457,F,泰山區,78911,10608
1458,F,泰山區,78884,10607
1459,F,泰山區,78906,10606
1460,F,泰山區,78919,10605
1461,F,泰山區,78924,10604
1462,F,泰山區,78919,10603
1463,F,泰山區,78823,10602
1464,F,泰山區,78839,10601
1465,F,泰山區,78817,10512
1466,F,泰山區,78785,10511
1467,F,泰山區,78735,10510
1468,F,泰山區,78763,10509
1469,F,泰山區,78835,10508
1470,F,泰山區,78911,10507
1471,F,泰山區,78912,10506
1472,F,泰山區,78912,10505
1473,F,泰山區,78861,10504
1474,F,泰山區,78791,10503
1475,F,泰山區,78776,10502
1476,F,泰山區,78801,10501
1477,F,泰山區,78707,10412
1478,F,泰山區,78750,10411
1479,F,泰山區,78685,10410
1480,F,泰山區,78618,10409
1481,F,泰山區,78625,10408
1482,F,泰山區,78554,10407
1483,F,泰山區,78484,10406
1484,F,泰山區,78538,10405
1485,F,泰山區,78488,10404
1486,F,泰山區,78484,10403
1487,F,泰山區,78508,10402
1488,F,泰山區,78491,10401
1489,F,泰山區,78370,10312
1490,F,泰山區,78303,10311
1491,F,泰山區,78236,10310
1492,F,泰山區,78231,10309
1493,F,泰山區,78202,10308
1494,F,泰山區,78142,10307
1495,F,泰山區,78155,10306
1496,F,泰山區,78121,10305
1497,F,泰山區,78115,10304
1498,F,泰山區,78054,10303
1499,F,泰山區,78062,10302
1500,F,泰山區,78014,10301
1501,F,泰山區,77939,10212
1502,F,泰山區,77900,10211
1503,F,泰山區,77805,10210
1504,F,泰山區,77837,10209
1505,F,泰山區,77834,10208
1506,F,泰山區,77791,10207
1507,F,泰山區,77792,10206
1508,F,泰山區,77780,10205
1509,F,泰山區,77769,10204
1510,F,泰山區,77723,10203
1511,F,泰山區,77659,10202
1512,F,泰山區,77682,10201
1513,F,泰山區,77617,10112
1514,F,泰山區,77632,10111
1515,F,泰山區,77515,10110
1516,F,泰山區,77439,10109
1517,F,泰山區,77387,10108
1518,F,泰山區,77323,10107
1519,F,泰山區,77320,10106
1520,F,泰山區,77277,10105
1521,F,泰山區,77220,10104
1522,F,泰山區,77164,10103
1523,F,泰山區,77151,10102
1524,F,泰山區,77101,10101
1525,F,泰山區,77057,10012
1526,F,泰山區,76966,10011
1527,F,泰山區,76911,10010
1528,F,泰山區,76825,10009
1529,F,泰山區,76838,10008
1530,F,泰山區,76845,10007
1531,F,泰山區,76782,10006
1532,F,泰山區,76741,10005
1533,F,泰山區,76703,10004
1534,F,泰山區,76601,10003
1535,F,泰山區,76545,10002
1536,F,泰山區,76512,10001
1537,F,林口區,110081,10712
1538,F,林口區,109533,10711
1539,F,林口區,108950,10710
1540,F,林口區,108737,10709
1541,F,林口區,108400,10708
1542,F,林口區,108064,10707
1543,F,林口區,107734,10706
1544,F,林口區,107486,10705
1545,F,林口區,107055,10704
1546,F,林口區,106834,10703
1547,F,林口區,106509,10702
1548,F,林口區,106316,10701
1549,F,林口區,106101,10612
1550,F,林口區,105912,10611
1551,F,林口區,105645,10610
1552,F,林口區,105444,10609
1553,F,林口區,105192,10608
1554,F,林口區,104931,10607
1555,F,林口區,104630,10606
1556,F,林口區,104403,10605
1557,F,林口區,104048,10604
1558,F,林口區,103866,10603
1559,F,林口區,103684,10602
1560,F,林口區,103458,10601
1561,F,林口區,103219,10512
1562,F,林口區,102957,10511
1563,F,林口區,102754,10510
1564,F,林口區,102545,10509
1565,F,林口區,102212,10508
1566,F,林口區,101970,10507
1567,F,林口區,101731,10506
1568,F,林口區,101534,10505
1569,F,林口區,101280,10504
1570,F,林口區,101015,10503
1571,F,林口區,100786,10502
1572,F,林口區,100554,10501
1573,F,林口區,100350,10412
1574,F,林口區,100101,10411
1575,F,林口區,99930,10410
1576,F,林口區,99710,10409
1577,F,林口區,99462,10408
1578,F,林口區,99205,10407
1579,F,林口區,98978,10406
1580,F,林口區,98807,10405
1581,F,林口區,98524,10404
1582,F,林口區,98362,10403
1583,F,林口區,98063,10402
1584,F,林口區,97887,10401
1585,F,林口區,97645,10312
1586,F,林口區,97123,10311
1587,F,林口區,96920,10310
1588,F,林口區,96658,10309
1589,F,林口區,96262,10308
1590,F,林口區,95958,10307
1591,F,林口區,95650,10306
1592,F,林口區,95391,10305
1593,F,林口區,95053,10304
1594,F,林口區,94916,10303
1595,F,林口區,94689,10302
1596,F,林口區,94440,10301
1597,F,林口區,94108,10212
1598,F,林口區,93854,10211
1599,F,林口區,93565,10210
1600,F,林口區,93276,10209
1601,F,林口區,92749,10208
1602,F,林口區,92317,10207
1603,F,林口區,91953,10206
1604,F,林口區,91507,10205
1605,F,林口區,91082,10204
1606,F,林口區,90737,10203
1607,F,林口區,90399,10202
1608,F,林口區,90171,10201
1609,F,林口區,89886,10112
1610,F,林口區,89549,10111
1611,F,林口區,89289,10110
1612,F,林口區,89040,10109
1613,F,林口區,88783,10108
1614,F,林口區,88461,10107
1615,F,林口區,88128,10106
1616,F,林口區,87890,10105
1617,F,林口區,87591,10104
1618,F,林口區,87341,10103
1619,F,林口區,87110,10102
1620,F,林口區,86863,10101
1621,F,林口區,86628,10012
1622,F,林口區,86374,10011
1623,F,林口區,86116,10010
1624,F,林口區,85892,10009
1625,F,林口區,85608,10008
1626,F,林口區,85335,10007
1627,F,林口區,85004,10006
1628,F,林口區,84749,10005
1629,F,林口區,84420,10004
1630,F,林口區,84106,10003
1631,F,林口區,83795,10002
1632,F,林口區,83529,10001
1633,F,八里區,38906,10712
1634,F,八里區,38896,10711
1635,F,八里區,38861,10710
1636,F,八里區,38806,10709
1637,F,八里區,38699,10708
1638,F,八里區,38662,10707
1639,F,八里區,38610,10706
1640,F,八里區,38553,10705
1641,F,八里區,38479,10704
1642,F,八里區,38456,10703
1643,F,八里區,38481,10702
1644,F,八里區,38471,10701
1645,F,八里區,38493,10612
1646,F,八里區,38450,10611
1647,F,八里區,38382,10610
1648,F,八里區,38353,10609
1649,F,八里區,38308,10608
1650,F,八里區,38225,10607
1651,F,八里區,38152,10606
1652,F,八里區,38105,10605
1653,F,八里區,38108,10604
1654,F,八里區,38153,10603
1655,F,八里區,38170,10602
1656,F,八里區,38177,10601
1657,F,八里區,38167,10512
1658,F,八里區,38129,10511
1659,F,八里區,38064,10510
1660,F,八里區,38008,10509
1661,F,八里區,37944,10508
1662,F,八里區,37900,10507
1663,F,八里區,37835,10506
1664,F,八里區,37754,10505
1665,F,八里區,37686,10504
1666,F,八里區,37648,10503
1667,F,八里區,37696,10502
1668,F,八里區,37711,10501
1669,F,八里區,37678,10412
1670,F,八里區,37626,10411
1671,F,八里區,37562,10410
1672,F,八里區,37517,10409
1673,F,八里區,37400,10408
1674,F,八里區,37333,10407
1675,F,八里區,37288,10406
1676,F,八里區,37253,10405
1677,F,八里區,37203,10404
1678,F,八里區,37213,10403
1679,F,八里區,37255,10402
1680,F,八里區,37226,10401
1681,F,八里區,37187,10312
1682,F,八里區,37092,10311
1683,F,八里區,37055,10310
1684,F,八里區,36997,10309
1685,F,八里區,36807,10308
1686,F,八里區,36676,10307
1687,F,八里區,36519,10306
1688,F,八里區,36442,10305
1689,F,八里區,36357,10304
1690,F,八里區,36355,10303
1691,F,八里區,36326,10302
1692,F,八里區,36299,10301
1693,F,八里區,36201,10212
1694,F,八里區,36042,10211
1695,F,八里區,36076,10210
1696,F,八里區,36079,10209
1697,F,八里區,35974,10208
1698,F,八里區,35923,10207
1699,F,八里區,35859,10206
1700,F,八里區,35832,10205
1701,F,八里區,35790,10204
1702,F,八里區,35765,10203
1703,F,八里區,35771,10202
1704,F,八里區,35744,10201
1705,F,八里區,35721,10112
1706,F,八里區,35630,10111
1707,F,八里區,35590,10110
1708,F,八里區,35527,10109
1709,F,八里區,35397,10108
1710,F,八里區,35333,10107
1711,F,八里區,35242,10106
1712,F,八里區,35216,10105
1713,F,八里區,35234,10104
1714,F,八里區,35272,10103
1715,F,八里區,35364,10102
1716,F,八里區,35411,10101
1717,F,八里區,35423,10012
1718,F,八里區,35386,10011
1719,F,八里區,35325,10010
1720,F,八里區,35317,10009
1721,F,八里區,35234,10008
1722,F,八里區,35180,10007
1723,F,八里區,35081,10006
1724,F,八里區,35005,10005
1725,F,八里區,34942,10004
1726,F,八里區,34865,10003
1727,F,八里區,34850,10002
1728,F,八里區,34803,10001
1729,F,深坑區,23634,10712
1730,F,深坑區,23626,10711
1731,F,深坑區,23617,10710
1732,F,深坑區,23600,10709
1733,F,深坑區,23582,10708
1734,F,深坑區,23600,10707
1735,F,深坑區,23663,10706
1736,F,深坑區,23651,10705
1737,F,深坑區,23650,10704
1738,F,深坑區,23638,10703
1739,F,深坑區,23633,10702
1740,F,深坑區,23662,10701
1741,F,深坑區,23660,10612
1742,F,深坑區,23662,10611
1743,F,深坑區,23684,10610
1744,F,深坑區,23710,10609
1745,F,深坑區,23684,10608
1746,F,深坑區,23669,10607
1747,F,深坑區,23679,10606
1748,F,深坑區,23676,10605
1749,F,深坑區,23682,10604
1750,F,深坑區,23673,10603
1751,F,深坑區,23663,10602
1752,F,深坑區,23667,10601
1753,F,深坑區,23683,10512
1754,F,深坑區,23692,10511
1755,F,深坑區,23671,10510
1756,F,深坑區,23644,10509
1757,F,深坑區,23642,10508
1758,F,深坑區,23638,10507
1759,F,深坑區,23624,10506
1760,F,深坑區,23603,10505
1761,F,深坑區,23589,10504
1762,F,深坑區,23616,10503
1763,F,深坑區,23623,10502
1764,F,深坑區,23614,10501
1765,F,深坑區,23594,10412
1766,F,深坑區,23575,10411
1767,F,深坑區,23573,10410
1768,F,深坑區,23589,10409
1769,F,深坑區,23544,10408
1770,F,深坑區,23542,10407
1771,F,深坑區,23561,10406
1772,F,深坑區,23569,10405
1773,F,深坑區,23525,10404
1774,F,深坑區,23574,10403
1775,F,深坑區,23590,10402
1776,F,深坑區,23622,10401
1777,F,深坑區,23636,10312
1778,F,深坑區,23612,10311
1779,F,深坑區,23613,10310
1780,F,深坑區,23590,10309
1781,F,深坑區,23585,10308
1782,F,深坑區,23548,10307
1783,F,深坑區,23551,10306
1784,F,深坑區,23545,10305
1785,F,深坑區,23514,10304
1786,F,深坑區,23560,10303
1787,F,深坑區,23581,10302
1788,F,深坑區,23583,10301
1789,F,深坑區,23622,10212
1790,F,深坑區,23635,10211
1791,F,深坑區,23612,10210
1792,F,深坑區,23614,10209
1793,F,深坑區,23587,10208
1794,F,深坑區,23583,10207
1795,F,深坑區,23582,10206
1796,F,深坑區,23570,10205
1797,F,深坑區,23583,10204
1798,F,深坑區,23565,10203
1799,F,深坑區,23587,10202
1800,F,深坑區,23547,10201
1801,F,深坑區,23569,10112
1802,F,深坑區,23568,10111
1803,F,深坑區,23532,10110
1804,F,深坑區,23530,10109
1805,F,深坑區,23473,10108
1806,F,深坑區,23484,10107
1807,F,深坑區,23489,10106
1808,F,深坑區,23505,10105
1809,F,深坑區,23507,10104
1810,F,深坑區,23506,10103
1811,F,深坑區,23521,10102
1812,F,深坑區,23553,10101
1813,F,深坑區,23531,10012
1814,F,深坑區,23503,10011
1815,F,深坑區,23498,10010
1816,F,深坑區,23513,10009
1817,F,深坑區,23517,10008
1818,F,深坑區,23449,10007
1819,F,深坑區,23437,10006
1820,F,深坑區,23388,10005
1821,F,深坑區,23382,10004
1822,F,深坑區,23307,10003
1823,F,深坑區,23265,10002
1824,F,深坑區,23250,10001
1825,F,石碇區,7731,10712
1826,F,石碇區,7716,10711
1827,F,石碇區,7727,10710
1828,F,石碇區,7715,10709
1829,F,石碇區,7711,10708
1830,F,石碇區,7702,10707
1831,F,石碇區,7690,10706
1832,F,石碇區,7681,10705
1833,F,石碇區,7678,10704
1834,F,石碇區,7682,10703
1835,F,石碇區,7671,10702
1836,F,石碇區,7676,10701
1837,F,石碇區,7683,10612
1838,F,石碇區,7678,10611
1839,F,石碇區,7672,10610
1840,F,石碇區,7664,10609
1841,F,石碇區,7668,10608
1842,F,石碇區,7678,10607
1843,F,石碇區,7692,10606
1844,F,石碇區,7684,10605
1845,F,石碇區,7691,10604
1846,F,石碇區,7713,10603
1847,F,石碇區,7719,10602
1848,F,石碇區,7735,10601
1849,F,石碇區,7736,10512
1850,F,石碇區,7752,10511
1851,F,石碇區,7771,10510
1852,F,石碇區,7761,10509
1853,F,石碇區,7769,10508
1854,F,石碇區,7773,10507
1855,F,石碇區,7770,10506
1856,F,石碇區,7766,10505
1857,F,石碇區,7808,10504
1858,F,石碇區,7836,10503
1859,F,石碇區,7849,10502
1860,F,石碇區,7857,10501
1861,F,石碇區,7855,10412
1862,F,石碇區,7851,10411
1863,F,石碇區,7848,10410
1864,F,石碇區,7833,10409
1865,F,石碇區,7825,10408
1866,F,石碇區,7818,10407
1867,F,石碇區,7824,10406
1868,F,石碇區,7818,10405
1869,F,石碇區,7834,10404
1870,F,石碇區,7859,10403
1871,F,石碇區,7861,10402
1872,F,石碇區,7865,10401
1873,F,石碇區,7864,10312
1874,F,石碇區,7883,10311
1875,F,石碇區,7886,10310
1876,F,石碇區,7885,10309
1877,F,石碇區,7893,10308
1878,F,石碇區,7905,10307
1879,F,石碇區,7891,10306
1880,F,石碇區,7875,10305
1881,F,石碇區,7869,10304
1882,F,石碇區,7853,10303
1883,F,石碇區,7854,10302
1884,F,石碇區,7847,10301
1885,F,石碇區,7848,10212
1886,F,石碇區,7861,10211
1887,F,石碇區,7848,10210
1888,F,石碇區,7852,10209
1889,F,石碇區,7845,10208
1890,F,石碇區,7858,10207
1891,F,石碇區,7840,10206
1892,F,石碇區,7845,10205
1893,F,石碇區,7842,10204
1894,F,石碇區,7855,10203
1895,F,石碇區,7865,10202
1896,F,石碇區,7882,10201
1897,F,石碇區,7895,10112
1898,F,石碇區,7890,10111
1899,F,石碇區,7890,10110
1900,F,石碇區,7884,10109
1901,F,石碇區,7867,10108
1902,F,石碇區,7853,10107
1903,F,石碇區,7866,10106
1904,F,石碇區,7868,10105
1905,F,石碇區,7872,10104
1906,F,石碇區,7890,10103
1907,F,石碇區,7891,10102
1908,F,石碇區,7872,10101
1909,F,石碇區,7887,10012
1910,F,石碇區,7883,10011
1911,F,石碇區,7892,10010
1912,F,石碇區,7871,10009
1913,F,石碇區,7867,10008
1914,F,石碇區,7854,10007
1915,F,石碇區,7868,10006
1916,F,石碇區,7890,10005
1917,F,石碇區,7881,10004
1918,F,石碇區,7913,10003
1919,F,石碇區,7929,10002
1920,F,石碇區,7950,10001
1921,F,坪林區,6612,10712
1922,F,坪林區,6579,10711
1923,F,坪林區,6570,10710
1924,F,坪林區,6557,10709
1925,F,坪林區,6541,10708
1926,F,坪林區,6535,10707
1927,F,坪林區,6539,10706
1928,F,坪林區,6546,10705
1929,F,坪林區,6526,10704
1930,F,坪林區,6519,10703
1931,F,坪林區,6515,10702
1932,F,坪林區,6521,10701
1933,F,坪林區,6528,10612
1934,F,坪林區,6541,10611
1935,F,坪林區,6542,10610
1936,F,坪林區,6536,10609
1937,F,坪林區,6540,10608
1938,F,坪林區,6536,10607
1939,F,坪林區,6541,10606
1940,F,坪林區,6539,10605
1941,F,坪林區,6543,10604
1942,F,坪林區,6551,10603
1943,F,坪林區,6541,10602
1944,F,坪林區,6530,10601
1945,F,坪林區,6538,10512
1946,F,坪林區,6540,10511
1947,F,坪林區,6524,10510
1948,F,坪林區,6511,10509
1949,F,坪林區,6513,10508
1950,F,坪林區,6522,10507
1951,F,坪林區,6515,10506
1952,F,坪林區,6510,10505
1953,F,坪林區,6502,10504
1954,F,坪林區,6505,10503
1955,F,坪林區,6508,10502
1956,F,坪林區,6503,10501
1957,F,坪林區,6490,10412
1958,F,坪林區,6481,10411
1959,F,坪林區,6483,10410
1960,F,坪林區,6492,10409
1961,F,坪林區,6481,10408
1962,F,坪林區,6483,10407
1963,F,坪林區,6483,10406
1964,F,坪林區,6479,10405
1965,F,坪林區,6480,10404
1966,F,坪林區,6486,10403
1967,F,坪林區,6486,10402
1968,F,坪林區,6468,10401
